serial_number,date,ai_result,wav_data
KST0000002,2024-09-30,18.00000,2024-09-30T141848
ITRI0006001,2024-09-30,38.00000,2024-09-30T141837
ITRI0006001,2024-09-30,18.00000,2024-09-30T141802
ITRI0006001,2024-09-30,18.00000,2024-09-30T141756
ITRI0006001,2024-09-30,15.00000,2024-09-30T141725
ITRI0006001,2024-09-30,13.00000,2024-09-30T141721
ITRI0006001,2024-09-30,18.00000,2024-09-30T141715
KST0000002,2024-09-30,37.00000,2024-09-30T141651
ITRI0006001,2024-09-30,18.00000,2024-09-30T141647
ITRI0006001,2024-09-30,18.00000,2024-09-30T141643
ITRI0006001,2024-09-30,18.00000,2024-09-30T141640
KST0000002,2024-09-30,18.00000,2024-09-30T141634
ITRI0006001,2024-09-30,18.00000,2024-09-30T141555
KST0000002,2024-09-30,18.00000,2024-09-30T141621
KST0000002,2024-09-30,18.00000,2024-09-30T141559
ITRI0006001,2024-09-30,18.00000,2024-09-30T141552
KST0000002,2024-09-30,18.00000,2024-09-30T141554
KST0000002,2024-09-30,18.00000,2024-09-30T141547
ITRI0006001,2024-09-30,18.00000,2024-09-30T141544
KST0000002,2024-09-30,18.00000,2024-09-30T141534
ITRI0004004,2024-09-30,18.00000,2024-09-30T141346
ITRI0004004,2024-09-30,18.00000,2024-09-30T141332
KST0000002,2024-09-30,40.00000,2024-09-30T141337
KST0000002,2024-09-30,22.00000,2024-09-30T141320
KST0000002,2024-09-30,18.00000,2024-09-30T141314
KST0000002,2024-09-30,18.00000,2024-09-30T141308
KST0000002,2024-09-30,18.00000,2024-09-30T141304
ITRI0004004,2024-09-30,18.00000,2024-09-30T141301
KST0000002,2024-09-30,18.00000,2024-09-30T141259
ITRI0004004,2024-09-30,12.00000,2024-09-30T141256
ITRI0004004,2024-09-30,13.00000,2024-09-30T141247
KST0000002,2024-09-30,37.00000,2024-09-30T141242
KST0000002,2024-09-30,10.00000,2024-09-30T141237
KST0000002,2024-09-30,18.00000,2024-09-30T141234
KST0000002,2024-09-30,18.00000,2024-09-30T141230
KST0000002,2024-09-30,18.00000,2024-09-30T141225
KST0000002,2024-09-30,12.00000,2024-09-30T141221
ITRI0004004,2024-09-30,18.00000,2024-09-30T141218
ITRI0004004,2024-09-30,36.00000,2024-09-30T141153
ITRI0004004,2024-09-30,11.00000,2024-09-30T141121
ITRI0004004,2024-09-30,18.00000,2024-09-30T141044
ITRI0004004,2024-09-30,18.00000,2024-09-30T141039
ITRI0004004,2024-09-30,11.00000,2024-09-30T141001
ITRI0004004,2024-09-30,18.00000,2024-09-30T140929
ITRI0004004,2024-09-30,18.00000,2024-09-30T140908
ITRI0004004,2024-09-30,13.00000,2024-09-30T140900
ITRI0004004,2024-09-30,10.00000,2024-09-30T140831
ITRI0004004,2024-09-30,15.00000,2024-09-30T140816
ITRI0004004,2024-09-30,11.00000,2024-09-30T140806
ITRI0004004,2024-09-30,18.00000,2024-09-30T140740
ITRI0004004,2024-09-30,18.00000,2024-09-30T140725
ITRI0004004,2024-09-30,18.00000,2024-09-30T140652
ITRI0004004,2024-09-30,18.00000,2024-09-30T140607
ITRI0004004,2024-09-30,16.00000,2024-09-30T140601
ITRI0004004,2024-09-30,18.00000,2024-09-30T140532
ITRI0004004,2024-09-30,16.00000,2024-09-30T140502
ITRI0004004,2024-09-30,18.00000,2024-09-30T140339
ITRI0004004,2024-09-30,18.00000,2024-09-30T140334
ITRI0004004,2024-09-30,18.00000,2024-09-30T140327
ITRI0004004,2024-09-30,30.00000,2024-09-30T140255
ITRI0004004,2024-09-30,18.00000,2024-09-30T140146
ITRI0004004,2024-09-30,18.00000,2024-09-30T140141
ITRI0004004,2024-09-30,11.00000,2024-09-30T140112
ITRI0004004,2024-09-30,13.00000,2024-09-30T140104
ITRI0004004,2024-09-30,18.00000,2024-09-30T140059
ITRI0004004,2024-09-30,10.00000,2024-09-30T140023
ITRI0004004,2024-09-30,12.00000,2024-09-30T135949
ITRI0004004,2024-09-30,18.00000,2024-09-30T135912
ITRI0004004,2024-09-30,18.00000,2024-09-30T135907
ITRI0004004,2024-09-30,10.00000,2024-09-30T135833
ITRI0004004,2024-09-30,10.00000,2024-09-30T135828
ITRI0004004,2024-09-30,18.00000,2024-09-30T135747
ITRI0004004,2024-09-30,18.00000,2024-09-30T135742
ITRI0004004,2024-09-30,16.00000,2024-09-30T135734
ITRI0004004,2024-09-30,17.00000,2024-09-30T135627
ITRI0004004,2024-09-30,18.00000,2024-09-30T135622
ITRI0004004,2024-09-30,17.00000,2024-09-30T135615
ITRI0004004,2024-09-30,18.00000,2024-09-30T135542
ITRI0004004,2024-09-30,18.00000,2024-09-30T135529
ITRI0004004,2024-09-30,15.00000,2024-09-30T135457
ITRI0004004,2024-09-30,17.00000,2024-09-30T135446
ITRI0004004,2024-09-30,18.00000,2024-09-30T135330
ITRI0004004,2024-09-30,13.00000,2024-09-30T135249
ITRI0004004,2024-09-30,18.00000,2024-09-30T135237
ITRI0004004,2024-09-30,18.00000,2024-09-30T135150
ITRI0004004,2024-09-30,18.00000,2024-09-30T135120
ITRI0004004,2024-09-30,31.00000,2024-09-30T135113
ITRI0004004,2024-09-30,18.00000,2024-09-30T135108
ITRI0004004,2024-09-30,18.00000,2024-09-30T135038
ITRI0004004,2024-09-30,18.00000,2024-09-30T135034
ITRI0004004,2024-09-30,18.00000,2024-09-30T135006
ITRI0004004,2024-09-30,18.00000,2024-09-30T134955
ITRI0011003,2024-09-30,18.00000,2024-09-30T134956
ITRI0011003,2024-09-30,30.00000,2024-09-30T134950
ITRI0011003,2024-09-30,18.00000,2024-09-30T134944
ITRI0011003,2024-09-30,26.00000,2024-09-30T134915
ITRI0004004,2024-09-30,10.00000,2024-09-30T134912
ITRI0011003,2024-09-30,31.00000,2024-09-30T134909
ITRI0004004,2024-09-30,18.00000,2024-09-30T134843
ITRI0004004,2024-09-30,18.00000,2024-09-30T134838
ITRI0011003,2024-09-30,40.00000,2024-09-30T134818
ITRI0004004,2024-09-30,18.00000,2024-09-30T134753
ITRI0011003,2024-09-30,35.00000,2024-09-30T134746
ITRI0011003,2024-09-30,18.00000,2024-09-30T134740
ITRI0004004,2024-09-30,16.00000,2024-09-30T134721
ITRI0004004,2024-09-30,15.00000,2024-09-30T134710
ITRI0011003,2024-09-30,18.00000,2024-09-30T134655
ITRI0004004,2024-09-30,18.00000,2024-09-30T134637
ITRI0011003,2024-09-30,18.00000,2024-09-30T134545
ITRI0011003,2024-09-30,18.00000,2024-09-30T134536
ITRI0004004,2024-09-30,12.00000,2024-09-30T134506
ITRI0004004,2024-09-30,18.00000,2024-09-30T134501
ITRI0004004,2024-09-30,22.00000,2024-09-30T134436
ITRI0011003,2024-09-30,18.00000,2024-09-30T134341
ITRI0011003,2024-09-30,18.00000,2024-09-30T134332
ITRI0011003,2024-09-30,18.00000,2024-09-30T134247
ITRI0011003,2024-09-30,18.00000,2024-09-30T134202
ITRI0011003,2024-09-30,18.00000,2024-09-30T134154
ITRI0005001,2024-09-30,10.00000,2024-09-30T134143
ITRI0005001,2024-09-30,12.00000,2024-09-30T134134
ITRI0005001,2024-09-30,11.00000,2024-09-30T134127
ITRI0005001,2024-09-30,15.00000,2024-09-30T134118
ITRI0005001,2024-09-30,18.00000,2024-09-30T134115
ITRI0005001,2024-09-30,11.00000,2024-09-30T134103
ITRI0005001,2024-09-30,18.00000,2024-09-30T134058
ITRI0005001,2024-09-30,15.00000,2024-09-30T134052
ITRI0005001,2024-09-30,18.00000,2024-09-30T133924
ITRI0005001,2024-09-30,16.00000,2024-09-30T133911
ITRI0004002,2024-09-30,40.00000,2024-09-30T130614
KST0000002,2024-09-30,38.00000,2024-09-30T125103
KST0000002,2024-09-30,40.00000,2024-09-30T125040
KST0000002,2024-09-30,37.00000,2024-09-30T124934
KST0000002,2024-09-30,18.00000,2024-09-30T124929
KST0000002,2024-09-30,18.00000,2024-09-30T124914
KST0000002,2024-09-30,18.00000,2024-09-30T124910
KST0000002,2024-09-30,17.00000,2024-09-30T124904
KST0000002,2024-09-30,38.00000,2024-09-30T124858
KST0000002,2024-09-30,18.00000,2024-09-30T124846
KST0000002,2024-09-30,12.00000,2024-09-30T124843
KST0000002,2024-09-30,18.00000,2024-09-30T124833
KST0000002,2024-09-30,10.00000,2024-09-30T124829
KST0000002,2024-09-30,18.00000,2024-09-30T124825
KST0000002,2024-09-30,35.00000,2024-09-30T124817
KST0000002,2024-09-30,39.00000,2024-09-30T124812
KST0000002,2024-09-30,37.00000,2024-09-30T124800
KST0000002,2024-09-30,18.00000,2024-09-30T124754
KST0000002,2024-09-30,18.00000,2024-09-30T124742
KST0000002,2024-09-30,34.00000,2024-09-30T124736
KST0000002,2024-09-30,10.00000,2024-09-30T124706
KST0000002,2024-09-30,18.00000,2024-09-30T124701
KST0000002,2024-09-30,18.00000,2024-09-30T124627
KST0000002,2024-09-30,13.00000,2024-09-30T124622
KST0000002,2024-09-30,15.00000,2024-09-30T124609
KST0000002,2024-09-30,10.00000,2024-09-30T124552
KST0000002,2024-09-30,18.00000,2024-09-30T124546
KST0000002,2024-09-30,18.00000,2024-09-30T124541
ITRI0006001,2024-09-30,18.00000,2024-09-30T124524
KST0000002,2024-09-30,18.00000,2024-09-30T124515
KST0000002,2024-09-30,18.00000,2024-09-30T124500
KST0000002,2024-09-30,14.00000,2024-09-30T124342
KST0000002,2024-09-30,15.00000,2024-09-30T124312
KST0000002,2024-09-30,18.00000,2024-09-30T124305
KST0000002,2024-09-30,18.00000,2024-09-30T124256
KST0000002,2024-09-30,38.00000,2024-09-30T124230
KST0000002,2024-09-30,18.00000,2024-09-30T124222
KST0000002,2024-09-30,13.00000,2024-09-30T124208
KST0000002,2024-09-30,17.00000,2024-09-30T124137
KST0000002,2024-09-30,40.00000,2024-09-30T124104
KST0000002,2024-09-30,18.00000,2024-09-30T124100
KST0000002,2024-09-30,18.00000,2024-09-30T124022
ITRI0006001,2024-09-30,11.00000,2024-09-30T123719
KST0000002,2024-09-30,18.00000,2024-09-30T123536
KST0000002,2024-09-30,18.00000,2024-09-30T123529
KST0000002,2024-09-30,17.00000,2024-09-30T123522
KST0000002,2024-09-30,18.00000,2024-09-30T123509
ITRI0006001,2024-09-30,18.00000,2024-09-30T123453
KST0000002,2024-09-30,18.00000,2024-09-30T123504
KST0000002,2024-09-30,15.00000,2024-09-30T123455
KST0000002,2024-09-30,18.00000,2024-09-30T123449
KST0000002,2024-09-30,18.00000,2024-09-30T123444
ITRI0006001,2024-09-30,39.00000,2024-09-30T123241
ITRI0006001,2024-09-30,32.00000,2024-09-30T123233
KST0000002,2024-09-30,10.00000,2024-09-30T123152
ITRI0004002,2024-09-30,10.00000,2024-09-30T112200
ITRI0004002,2024-09-30,18.00000,2024-09-30T110808
ITRI0004002,2024-09-30,18.00000,2024-09-30T110803
ITRI0004002,2024-09-30,10.00000,2024-09-30T110758
ITRI0004002,2024-09-30,16.00000,2024-09-30T105411
ITRI0002001,2024-09-30,40.00000,2024-09-30T110414
ITRI0002001,2024-09-30,18.00000,2024-09-30T110059
ITRI0002001,2024-09-30,10.00000,2024-09-30T105820
ITRI0002001,2024-09-30,18.00000,2024-09-30T105509
ITRI0002001,2024-09-30,34.00000,2024-09-30T105425
ITRI0002001,2024-09-30,14.00000,2024-09-30T105420
ITRI0004002,2024-09-30,17.00000,2024-09-30T104710
ITRI0002001,2024-09-30,18.00000,2024-09-30T104930
ITRI0002001,2024-09-30,18.00000,2024-09-30T104914
ITRI0002001,2024-09-30,35.00000,2024-09-30T104822
ITRI0002001,2024-09-30,36.00000,2024-09-30T104759
ITRI0002001,2024-09-30,35.00000,2024-09-30T104653
ITRI0002001,2024-09-30,31.00000,2024-09-30T104620
ITRI0002001,2024-09-30,18.00000,2024-09-30T103047
ITRI0002001,2024-09-30,11.00000,2024-09-30T103027
ITRI0002001,2024-09-30,11.00000,2024-09-30T102957
ITRI0002001,2024-09-30,18.00000,2024-09-30T102011
ITRI0002001,2024-09-30,17.00000,2024-09-30T101958
ITRI0002001,2024-09-30,30.00000,2024-09-30T101557
ITRI0002001,2024-09-30,18.00000,2024-09-30T101541
ITRI0002001,2024-09-30,14.00000,2024-09-30T101512
ITRI0002001,2024-09-30,13.00000,2024-09-30T101332
ITRI0002001,2024-09-30,14.00000,2024-09-30T101231
ITRI0002001,2024-09-30,13.00000,2024-09-30T095828
ITRI0002001,2024-09-30,18.00000,2024-09-30T095804
ITRI0002001,2024-09-30,16.00000,2024-09-30T095750
ITRI0002001,2024-09-30,18.00000,2024-09-30T095704
ITRI0002001,2024-09-30,18.00000,2024-09-30T095659
ITRI0002001,2024-09-30,12.00000,2024-09-30T095555
ITRI0002001,2024-09-30,11.00000,2024-09-30T095446
ITRI0002001,2024-09-30,10.00000,2024-09-30T095106
ITRI0002001,2024-09-30,15.00000,2024-09-30T095052
ITRI0002001,2024-09-30,18.00000,2024-09-30T094916
ITRI0002001,2024-09-30,20.00000,2024-09-30T094825
ITRI0002001,2024-09-30,18.00000,2024-09-30T093556
ITRI0002001,2024-09-30,37.00000,2024-09-30T093421
ITRI0002001,2024-09-30,10.00000,2024-09-30T093412
ITRI0002001,2024-09-30,18.00000,2024-09-30T093310
ITRI0002001,2024-09-30,18.00000,2024-09-30T093304
ITRI0002001,2024-09-30,14.00000,2024-09-30T092940
ITRI0002001,2024-09-30,14.00000,2024-09-30T092851
ITRI0002001,2024-09-30,10.00000,2024-09-30T092846
ITRI0002001,2024-09-30,15.00000,2024-09-30T092824
ITRI0002001,2024-09-30,38.00000,2024-09-30T092740
KST0000002,2024-09-30,14.00000,2024-09-30T083534
KST0000002,2024-09-30,11.00000,2024-09-30T083530
KST0000002,2024-09-30,10.00000,2024-09-30T083522
KST0000002,2024-09-30,16.00000,2024-09-30T083514
KST0000002,2024-09-30,28.00000,2024-09-30T083504
KST0000002,2024-09-30,12.00000,2024-09-30T083500
KST0000002,2024-09-30,25.00000,2024-09-30T083413
ITRI0002001,2024-09-28,16.00000,2024-09-28T010721
ITRI0002001,2024-09-28,12.00000,2024-09-28T010124
ITRI0002001,2024-09-28,18.00000,2024-09-28T010118
ITRI0002001,2024-09-28,10.00000,2024-09-28T005723
ITRI0002001,2024-09-28,10.00000,2024-09-28T005718
ITRI0002001,2024-09-28,28.00000,2024-09-28T005541
ITRI0002001,2024-09-28,40.00000,2024-09-28T005538
ITRI0002001,2024-09-28,37.00000,2024-09-28T005534
ITRI0002001,2024-09-28,18.00000,2024-09-28T005514
ITRI0002001,2024-09-28,13.00000,2024-09-28T005336
ITRI0002001,2024-09-28,40.00000,2024-09-28T005320
ITRI0002001,2024-09-28,14.00000,2024-09-28T005305
ITRI0002001,2024-09-28,18.00000,2024-09-28T005143
ITRI0002001,2024-09-28,11.00000,2024-09-28T005114
ITRI0002001,2024-09-28,12.00000,2024-09-28T005108
ITRI0003004,2024-09-27,18.00000,2024-09-27T112018
ITRI0003004,2024-09-27,18.00000,2024-09-27T112014
ITRI0003004,2024-09-27,18.00000,2024-09-27T111943
ITRI0003004,2024-09-27,18.00000,2024-09-27T111849
ITRI0003004,2024-09-27,12.00000,2024-09-27T111550
ITRI0003004,2024-09-27,18.00000,2024-09-27T110528
ITRI0003004,2024-09-27,18.00000,2024-09-27T105930
ITRI0003004,2024-09-27,18.00000,2024-09-27T105924
ITRI0003004,2024-09-27,18.00000,2024-09-27T105857
ITRI0003004,2024-09-27,18.00000,2024-09-27T105657
ITRI0003004,2024-09-27,18.00000,2024-09-27T105632
ITRI0002001,2024-09-27,36.00000,2024-09-27T104024
ITRI0002001,2024-09-27,40.00000,2024-09-27T104016
ITRI0002001,2024-09-27,18.00000,2024-09-27T103957
ITRI0002001,2024-09-27,27.00000,2024-09-27T103924
ITRI0002001,2024-09-27,17.00000,2024-09-27T103642
ITRI0003004,2024-09-27,10.00000,2024-09-27T103612
ITRI0003004,2024-09-27,12.00000,2024-09-27T103542
ITRI0003004,2024-09-27,18.00000,2024-09-27T103537
ITRI0003004,2024-09-27,15.00000,2024-09-27T103506
ITRI0003004,2024-09-27,18.00000,2024-09-27T103427
ITRI0002001,2024-09-27,16.00000,2024-09-27T103419
ITRI0003004,2024-09-27,18.00000,2024-09-27T103356
ITRI0003004,2024-09-27,18.00000,2024-09-27T103322
ITRI0003004,2024-09-27,18.00000,2024-09-27T103317
ITRI0003004,2024-09-27,18.00000,2024-09-27T103312
ITRI0003004,2024-09-27,18.00000,2024-09-27T103245
ITRI0003004,2024-09-27,11.00000,2024-09-27T103241
ITRI0003004,2024-09-27,18.00000,2024-09-27T103238
ITRI0003004,2024-09-27,10.00000,2024-09-27T103234
ITRI0003004,2024-09-27,18.00000,2024-09-27T103126
ITRI0003004,2024-09-27,14.00000,2024-09-27T103122
ITRI0003004,2024-09-27,13.00000,2024-09-27T103054
ITRI0003004,2024-09-27,11.00000,2024-09-27T103040
ITRI0003004,2024-09-27,12.00000,2024-09-27T103013
ITRI0003004,2024-09-27,38.00000,2024-09-27T102936
ITRI0002001,2024-09-27,18.00000,2024-09-27T102939
ITRI0003004,2024-09-27,10.00000,2024-09-27T102932
ITRI0002001,2024-09-27,10.00000,2024-09-27T102915
ITRI0002001,2024-09-27,29.00000,2024-09-27T102910
ITRI0003004,2024-09-27,15.00000,2024-09-27T102858
ITRI0003004,2024-09-27,18.00000,2024-09-27T102853
ITRI0002001,2024-09-27,15.00000,2024-09-27T102823
ITRI0003004,2024-09-27,10.00000,2024-09-27T102820
ITRI0003004,2024-09-27,18.00000,2024-09-27T102756
ITRI0003004,2024-09-27,18.00000,2024-09-27T102750
ITRI0003004,2024-09-27,36.00000,2024-09-27T102712
ITRI0002001,2024-09-27,18.00000,2024-09-27T102712
ITRI0002001,2024-09-27,18.00000,2024-09-27T102614
ITRI0002001,2024-09-27,18.00000,2024-09-27T102509
ITRI0002001,2024-09-27,10.00000,2024-09-27T102241
ITRI0002001,2024-09-27,18.00000,2024-09-27T100456
ITRI0002001,2024-09-27,10.00000,2024-09-27T100439
ITRI0002001,2024-09-27,17.00000,2024-09-27T095652
ITRI0002001,2024-09-27,18.00000,2024-09-27T095257
ITRI0002001,2024-09-27,16.00000,2024-09-27T095154
ITRI0002001,2024-09-27,10.00000,2024-09-27T094937
ITRI0002001,2024-09-27,10.00000,2024-09-27T094751
ITRI0002001,2024-09-27,14.00000,2024-09-27T094707
ITRI0002001,2024-09-27,10.00000,2024-09-27T094625
ITRI0002001,2024-09-27,13.00000,2024-09-27T094621
ITRI0002001,2024-09-27,10.00000,2024-09-27T094614
ITRI0002001,2024-09-27,31.00000,2024-09-27T094151
ITRI0002001,2024-09-27,35.00000,2024-09-27T094028
ITRI0002001,2024-09-27,18.00000,2024-09-27T093941
ITRI0002001,2024-09-27,11.00000,2024-09-27T093926
ITRI0002001,2024-09-27,12.00000,2024-09-27T092906
ITRI0002001,2024-09-27,29.00000,2024-09-27T092827
ITRI0002001,2024-09-27,10.00000,2024-09-27T092816
ITRI0002001,2024-09-27,18.00000,2024-09-27T092802
ITRI0002001,2024-09-27,13.00000,2024-09-27T092757
ITRI0002001,2024-09-27,17.00000,2024-09-27T092744
ITRI0002001,2024-09-27,33.00000,2024-09-27T092739
ITRI0002001,2024-09-27,18.00000,2024-09-27T092520
ITRI0002001,2024-09-27,12.00000,2024-09-27T092451
ITRI0002001,2024-09-27,10.00000,2024-09-27T091935
ITRI0002001,2024-09-27,17.00000,2024-09-27T090927
ITRI0002001,2024-09-27,37.00000,2024-09-27T090916
ITRI0002001,2024-09-27,15.00000,2024-09-27T090855
ITRI0002001,2024-09-27,13.00000,2024-09-27T090850
ITRI0002001,2024-09-27,18.00000,2024-09-27T090844
ITRI0005003,2024-09-26,18.00000,2024-09-26T152155
ITRI0005003,2024-09-26,18.00000,2024-09-26T152150
ITRI0005003,2024-09-26,18.00000,2024-09-26T152129
ITRI0005003,2024-09-26,11.00000,2024-09-26T151900
ITRI0005003,2024-09-26,18.00000,2024-09-26T151044
ITRI0005003,2024-09-26,18.00000,2024-09-26T151039
ITRI0005003,2024-09-26,18.00000,2024-09-26T151012
ITRI0005003,2024-09-26,18.00000,2024-09-26T151007
ITRI0005003,2024-09-26,18.00000,2024-09-26T150948
ITRI0005003,2024-09-26,18.00000,2024-09-26T150150
ITRI0005003,2024-09-26,18.00000,2024-09-26T150145
ITRI0005003,2024-09-26,18.00000,2024-09-26T150117
ITRI0005003,2024-09-26,18.00000,2024-09-26T150042
ITRI0005003,2024-09-26,15.00000,2024-09-26T150035
ITRI0002001,2024-09-26,37.00000,2024-09-26T114101
ITRI0002001,2024-09-26,18.00000,2024-09-26T114037
ITRI0002001,2024-09-26,16.00000,2024-09-26T114033
ITRI0002001,2024-09-26,18.00000,2024-09-26T114028
ITRI0002001,2024-09-26,10.00000,2024-09-26T112346
ITRI0002001,2024-09-26,11.00000,2024-09-26T112330
ITRI0002001,2024-09-26,35.00000,2024-09-26T112321
ITRI0002001,2024-09-26,37.00000,2024-09-26T112312
ITRI0002001,2024-09-26,25.00000,2024-09-26T111928
ITRI0002001,2024-09-26,30.00000,2024-09-26T111853
ITRI0002001,2024-09-26,38.00000,2024-09-26T111825
ITRI0002001,2024-09-26,36.00000,2024-09-26T111818
ITRI0002001,2024-09-26,37.00000,2024-09-26T111813
ITRI0002001,2024-09-26,37.00000,2024-09-26T111719
ITRI0002001,2024-09-26,35.00000,2024-09-26T111436
ITRI0002001,2024-09-26,17.00000,2024-09-26T111425
ITRI0002001,2024-09-26,35.00000,2024-09-26T111420
ITRI0002001,2024-09-26,35.00000,2024-09-26T111259
ITRI0002001,2024-09-26,13.00000,2024-09-26T110752
ITRI0002001,2024-09-26,17.00000,2024-09-26T110531
ITRI0002001,2024-09-26,39.00000,2024-09-26T110437
ITRI0002001,2024-09-26,16.00000,2024-09-26T110239
ITRI0002001,2024-09-26,30.00000,2024-09-26T110236
ITRI0002001,2024-09-26,17.00000,2024-09-26T110232
ITRI0002001,2024-09-26,18.00000,2024-09-26T110225
ITRI0002001,2024-09-26,39.00000,2024-09-26T110111
ITRI0002001,2024-09-26,11.00000,2024-09-26T110046
ITRI0002001,2024-09-26,18.00000,2024-09-26T110040
ITRI0002001,2024-09-26,31.00000,2024-09-26T110027
ITRI0002001,2024-09-26,32.00000,2024-09-26T110023
ITRI0002001,2024-09-26,39.00000,2024-09-26T110019
ITRI0002001,2024-09-26,15.00000,2024-09-26T105943
ITRI0002001,2024-09-26,40.00000,2024-09-26T105937
ITRI0002001,2024-09-26,40.00000,2024-09-26T105901
ITRI0002001,2024-09-26,29.00000,2024-09-26T105839
ITRI0002001,2024-09-26,29.00000,2024-09-26T105834
ITRI0002001,2024-09-26,35.00000,2024-09-26T105345
ITRI0002001,2024-09-26,18.00000,2024-09-26T105341
ITRI0002001,2024-09-26,10.00000,2024-09-26T105304
ITRI0002001,2024-09-26,40.00000,2024-09-26T105242
ITRI0002001,2024-09-26,18.00000,2024-09-26T105228
KST0000002,2024-09-26,32.00000,2024-09-26T103552
ITRI0002001,2024-09-26,18.00000,2024-09-26T095440
ITRI0002001,2024-09-26,36.00000,2024-09-26T095436
ITRI0002001,2024-09-26,18.00000,2024-09-26T095430
ITRI0002001,2024-09-26,37.00000,2024-09-26T095337
ITRI0002001,2024-09-26,36.00000,2024-09-26T095157
ITRI0002001,2024-09-26,13.00000,2024-09-26T095152
ITRI0002001,2024-09-26,38.00000,2024-09-26T095015
ITRI0002001,2024-09-26,35.00000,2024-09-26T095012
ITRI0002001,2024-09-26,37.00000,2024-09-26T095008
ITRI0002001,2024-09-26,18.00000,2024-09-26T095003
ITRI0002001,2024-09-26,18.00000,2024-09-26T094954
ITRI0002001,2024-09-26,18.00000,2024-09-26T094949
ITRI0002001,2024-09-26,14.00000,2024-09-26T094944
ITRI0002001,2024-09-26,17.00000,2024-09-26T094940
ITRI0002001,2024-09-26,18.00000,2024-09-26T094907
ITRI0002001,2024-09-26,32.00000,2024-09-26T094805
ITRI0002001,2024-09-26,14.00000,2024-09-26T094751
ITRI0002001,2024-09-26,40.00000,2024-09-26T094712
ITRI0002001,2024-09-26,18.00000,2024-09-26T094707
ITRI0002001,2024-09-26,23.00000,2024-09-26T094659
ITRI0002001,2024-09-26,17.00000,2024-09-26T094645
ITRI0002001,2024-09-26,10.00000,2024-09-26T094302
ITRI0002001,2024-09-26,33.00000,2024-09-26T094223
ITRI0002001,2024-09-26,18.00000,2024-09-26T094206
ITRI0002001,2024-09-26,15.00000,2024-09-26T093949
ITRI0002001,2024-09-26,18.00000,2024-09-26T092754
ITRI0002001,2024-09-26,18.00000,2024-09-26T092042
ITRI0002001,2024-09-26,18.00000,2024-09-26T092013
ITRI0002001,2024-09-26,10.00000,2024-09-26T091444
ITRI0002001,2024-09-26,18.00000,2024-09-26T091006
ITRI0002001,2024-09-26,37.00000,2024-09-26T090841
ITRI0004002,2024-09-26,15.00000,2024-09-26T030356
ITRI0004002,2024-09-26,39.00000,2024-09-26T030330
ITRI0004002,2024-09-26,11.00000,2024-09-26T025513
ITRI0000006,2024-09-26,10.00000,2024-09-26T023019
ITRI0000006,2024-09-26,12.00000,2024-09-26T022658
ITRI0000006,2024-09-26,10.00000,2024-09-26T022622
ITRI0000006,2024-09-26,18.00000,2024-09-26T022546
ITRI0000006,2024-09-26,13.00000,2024-09-26T022542
ITRI0000006,2024-09-26,17.00000,2024-09-26T022537
ITRI0000006,2024-09-26,18.00000,2024-09-26T022531
ITRI0000006,2024-09-26,18.00000,2024-09-26T022334
ITRI0000006,2024-09-26,13.00000,2024-09-26T022309
ITRI0000006,2024-09-26,18.00000,2024-09-26T022305
ITRI0000006,2024-09-26,18.00000,2024-09-26T022300
ITRI0000006,2024-09-26,18.00000,2024-09-26T022256
ITRI0000006,2024-09-26,12.00000,2024-09-26T022250
ITRI0000006,2024-09-26,13.00000,2024-09-26T022238
ITRI0000006,2024-09-26,11.00000,2024-09-26T022232
ITRI0000006,2024-09-26,18.00000,2024-09-26T022227
ITRI0000006,2024-09-26,10.00000,2024-09-26T022209
ITRI0000006,2024-09-26,10.00000,2024-09-26T022206
ITRI0000006,2024-09-26,13.00000,2024-09-26T022201
ITRI0000006,2024-09-26,18.00000,2024-09-26T022145
ITRI0003004,2024-09-26,18.00000,2024-09-26T022002
ITRI0003004,2024-09-26,18.00000,2024-09-26T021923
ITRI0003003,2024-09-26,16.00000,2024-09-26T021618
ITRI0003003,2024-09-26,10.00000,2024-09-26T021339
ITRI0003003,2024-09-26,18.00000,2024-09-26T021140
ITRI0000006,2024-09-26,10.00000,2024-09-26T020246
ITRI0000006,2024-09-26,10.00000,2024-09-26T020240
ITRI0000006,2024-09-26,12.00000,2024-09-26T020236
ITRI0004003,2024-09-26,10.00000,2024-09-26T020120
ITRI0004003,2024-09-26,10.00000,2024-09-26T020112
ITRI0000006,2024-09-26,38.00000,2024-09-26T020116
ITRI0000006,2024-09-26,15.00000,2024-09-26T015918
ITRI0000006,2024-09-26,18.00000,2024-09-26T015646
ITRI0000006,2024-09-26,18.00000,2024-09-26T015628
ITRI0000006,2024-09-26,12.00000,2024-09-26T015605
ITRI0000006,2024-09-26,18.00000,2024-09-26T015523
ITRI0000006,2024-09-26,19.00000,2024-09-26T015507
ITRI0000006,2024-09-26,10.00000,2024-09-26T015437
ITRI0000006,2024-09-26,18.00000,2024-09-26T015321
ITRI0000006,2024-09-26,31.00000,2024-09-26T015317
ITRI0003003,2024-09-26,18.00000,2024-09-26T015303
ITRI0000006,2024-09-26,18.00000,2024-09-26T015302
ITRI0000006,2024-09-26,18.00000,2024-09-26T015102
ITRI0003004,2024-09-26,12.00000,2024-09-26T014750
ITRI0004002,2024-09-26,36.00000,2024-09-26T014421
ITRI0003004,2024-09-26,18.00000,2024-09-26T014422
