id,site_id,site_type,serial_number,lat,lng,isinside,city,town,road,address,addressAmenity,nominatimOSMdata,fixdate,Pipe_diameter,wav_data,error_code,leak_result,date,time,ai_result,leakreason,leakmanage,created,dip,env,pvc,tfc,fft_peak,memo
279353,ITRI_AI01,mobile,ITRI0003004,24.4312080000,120.8722860000,0,苗栗縣,大湖鄉,[未知道路],富興村[未知道路]11之60號號,"","{""place_id"":200492583,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":10997278444,""lat"":""24.4311533"",""lon"":""120.8724592"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""11之60號, 八寮灣, 富興村, 大湖鄉, 苗栗縣, 364020, 臺灣"",""address"":{""house_number"":""11之60號"",""hamlet"":""八寮灣"",""city_district"":""富興村"",""town"":""大湖鄉"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""364020"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.4311033"",""24.4312033"",""120.8724092"",""120.8725092""]}",0000-00-00,,2024-09-04T105709,OK,UK,2024-09-04,10:57:09.000000,79.00000,,,2024-09-04 02:57:16.638618,14.00000,2.00000,65.00000,19.00000,"[{""data"":""80.4013"",""hz"":""533.3333""},{""data"":""32.7707"",""hz"":""177.7778""},{""data"":""12.1931"",""hz"":""104.5752""}]",
279494,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-04T134522,OK,UK,2024-09-04,13:45:22.000000,84.00000,,,2024-09-04 05:45:29.886451,9.00000,1.00000,75.00000,15.00000,"[{""data"":""34.7856"",""hz"":""494.8454""},{""data"":""11.2776"",""hz"":""165.5172""},{""data"":""2.2288"",""hz"":""99.7921""}]",
279498,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-04T144410,OK,UK,2024-09-04,14:44:10.000000,71.00000,,,2024-09-04 06:44:20.303906,11.00000,5.00000,60.00000,24.00000,"[{""data"":""61.1351"",""hz"":""527.4725""},{""data"":""21.1129"",""hz"":""182.5095""},{""data"":""2.2483"",""hz"":""122.4490""},{""data"":""10.9222"",""hz"":""104.1215""}]",
279499,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-04T144417,OK,UK,2024-09-04,14:44:17.000000,75.00000,,,2024-09-04 06:44:30.517440,11.00000,3.00000,64.00000,22.00000,"[{""data"":""53.9094"",""hz"":""527.4725""},{""data"":""19.4202"",""hz"":""183.2061""},{""data"":""4.1678"",""hz"":""125.0000""},{""data"":""7.2538"",""hz"":""104.1215""}]",
279500,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-04T144422,OK,UK,2024-09-04,14:44:22.000000,73.00000,,,2024-09-04 06:44:34.783817,11.00000,4.00000,62.00000,22.00000,"[{""data"":""52.9216"",""hz"":""521.7391""},{""data"":""18.2870"",""hz"":""182.5095""},{""data"":""5.9451"",""hz"":""125.0000""},{""data"":""8.0968"",""hz"":""103.4483""}]",
279501,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-04T144439,OK,UK,2024-09-04,14:44:39.000000,81.00000,,,2024-09-04 06:44:48.321031,13.00000,2.00000,68.00000,18.00000,"[{""data"":""80.5560"",""hz"":""516.1290""},{""data"":""23.0587"",""hz"":""170.8185""},{""data"":""8.1155"",""hz"":""103.6717""}]",
279583,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T103717,OK,UK,2024-09-05,10:37:17.000000,81.00000,,,2024-09-05 02:37:26.328357,12.00000,1.00000,69.00000,17.00000,"[{""data"":""84.7332"",""hz"":""578.3133""},{""data"":""28.5518"",""hz"":""189.7233""},{""data"":""19.5100"",""hz"":""112.1495""}]",
279584,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T103722,OK,UK,2024-09-05,10:37:22.000000,81.00000,,,2024-09-05 02:37:31.899621,13.00000,1.00000,68.00000,18.00000,"[{""data"":""84.2753"",""hz"":""578.3133""},{""data"":""33.1303"",""hz"":""188.9764""},{""data"":""20.6727"",""hz"":""112.1495""}]",
279585,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T103750,OK,UK,2024-09-05,10:37:50.000000,76.00000,,,2024-09-05 02:37:58.401675,11.00000,3.00000,65.00000,21.00000,"[{""data"":""129.9647"",""hz"":""510.6383""},{""data"":""43.1578"",""hz"":""172.6619""},{""data"":""17.9648"",""hz"":""102.5641""}]",
279586,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T103757,OK,UK,2024-09-05,10:37:57.000000,77.00000,,,2024-09-05 02:38:07.114556,12.00000,3.00000,65.00000,21.00000,"[{""data"":""98.2790"",""hz"":""516.1290""},{""data"":""34.5274"",""hz"":""173.2852""},{""data"":""19.0365"",""hz"":""103.2258""}]",
279587,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T103824,OK,UK,2024-09-05,10:38:24.000000,79.00000,,,2024-09-05 02:38:31.149791,13.00000,2.00000,66.00000,19.00000,"[{""data"":""81.5599"",""hz"":""533.3333""},{""data"":""16.9509"",""hz"":""183.2061""},{""data"":""3.5483"",""hz"":""110.8545""}]",
279589,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T104447,OK,UK,2024-09-05,10:44:47.000000,84.00000,,,2024-09-05 02:44:56.308523,14.00000,1.00000,70.00000,15.00000,"[{""data"":""167.8450"",""hz"":""615.3846""},{""data"":""53.4336"",""hz"":""204.2553""},{""data"":""35.9143"",""hz"":""122.4490""}]",
279590,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T104453,OK,UK,2024-09-05,10:44:53.000000,86.00000,,,2024-09-05 02:45:02.202897,14.00000,1.00000,72.00000,14.00000,"[{""data"":""186.1465"",""hz"":""607.5949""},{""data"":""53.9113"",""hz"":""201.6807""},{""data"":""34.4356"",""hz"":""120.6030""}]",
279591,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T104458,OK,UK,2024-09-05,10:44:58.000000,84.00000,,,2024-09-05 02:45:07.074509,14.00000,1.00000,70.00000,15.00000,"[{""data"":""183.5747"",""hz"":""615.3846""},{""data"":""47.2088"",""hz"":""205.1282""},{""data"":""31.9715"",""hz"":""122.4490""}]",
279592,ITRI_AI01,mobile,ITRI0001001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T104524,OK,UK,2024-09-05,10:45:24.000000,80.00000,,,2024-09-05 02:45:31.690543,12.00000,2.00000,68.00000,19.00000,"[{""data"":""175.0998"",""hz"":""623.3766""},{""data"":""35.5755"",""hz"":""210.5263""},{""data"":""10.4816"",""hz"":""124.6753""}]",
279752,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T133916,OK,UK,2024-09-05,13:39:16.000000,74.00000,,,2024-09-05 05:39:59.730815,11.00000,4.00000,63.00000,23.00000,"[{""data"":""125.3275"",""hz"":""539.3258""},{""data"":""37.1408"",""hz"":""185.3282""},{""data"":""13.9251"",""hz"":""110.0917""}]",
279753,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T133955,OK,UK,2024-09-05,13:39:55.000000,73.00000,,,2024-09-05 05:40:04.654745,11.00000,4.00000,62.00000,23.00000,"[{""data"":""136.1984"",""hz"":""545.4545""},{""data"":""46.4793"",""hz"":""186.0465""},{""data"":""21.9030"",""hz"":""110.8545""}]",
279754,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134000,OK,UK,2024-09-05,13:40:00.000000,72.00000,,,2024-09-05 05:40:09.349850,11.00000,5.00000,61.00000,24.00000,"[{""data"":""136.7085"",""hz"":""545.4545""},{""data"":""44.4507"",""hz"":""183.9080""},{""data"":""20.4695"",""hz"":""111.8881""}]",
279755,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134025,OK,UK,2024-09-05,13:40:25.000000,76.00000,,,2024-09-05 05:40:33.550500,11.00000,3.00000,65.00000,21.00000,"[{""data"":""51.8434"",""hz"":""578.3133""},{""data"":""4.0886"",""hz"":""322.1477""},{""data"":""22.2000"",""hz"":""200.0000""},{""data"":""9.5366"",""hz"":""120.3008""}]",
279756,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134030,OK,UK,2024-09-05,13:40:30.000000,78.00000,,,2024-09-05 05:40:40.370889,12.00000,2.00000,66.00000,20.00000,"[{""data"":""49.6660"",""hz"":""578.3133""},{""data"":""5.2767"",""hz"":""326.5306""},{""data"":""21.7841"",""hz"":""201.6807""},{""data"":""9.5938"",""hz"":""120.9068""}]",
279760,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134136,OK,UK,2024-09-05,13:41:36.000000,76.00000,,,2024-09-05 05:41:46.187630,11.00000,3.00000,65.00000,21.00000,"[{""data"":""80.6829"",""hz"":""527.4725""},{""data"":""39.2443"",""hz"":""181.8182""},{""data"":""8.5826"",""hz"":""108.3521""}]",
279763,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134241,OK,UK,2024-09-05,13:42:41.000000,73.00000,,,2024-09-05 05:42:54.792455,12.00000,4.00000,61.00000,23.00000,"[{""data"":""33.6270"",""hz"":""521.7391""},{""data"":""10.6371"",""hz"":""274.2857""},{""data"":""12.2428"",""hz"":""175.1825""},{""data"":""12.1597"",""hz"":""104.3478""}]",
279764,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134248,OK,UK,2024-09-05,13:42:48.000000,73.00000,,,2024-09-05 05:43:00.261693,12.00000,4.00000,61.00000,23.00000,"[{""data"":""39.7533"",""hz"":""527.4725""},{""data"":""6.5797"",""hz"":""277.4566""},{""data"":""11.6273"",""hz"":""176.4706""},{""data"":""13.0909"",""hz"":""104.1215""}]",
279765,ITRI_AI01,mobile,ITRI0003003,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T134334,OK,UK,2024-09-05,13:43:34.000000,72.00000,,,2024-09-05 05:43:45.122799,10.00000,5.00000,62.00000,24.00000,"[{""data"":""141.6828"",""hz"":""558.1395""},{""data"":""37.8995"",""hz"":""192.0000""},{""data"":""2.8343"",""hz"":""115.6627""}]",
279898,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T145014,OK,UK,2024-09-05,14:50:14.000000,72.00000,,,2024-09-05 06:50:21.366410,11.00000,4.00000,61.00000,23.00000,"[{""data"":""183.4704"",""hz"":""551.7241""},{""data"":""29.2693"",""hz"":""182.5095""},{""data"":""40.6533"",""hz"":""113.4752""}]",
279899,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T145039,OK,UK,2024-09-05,14:50:39.000000,78.00000,,,2024-09-05 06:50:50.094553,14.00000,3.00000,64.00000,20.00000,"[{""data"":""101.3779"",""hz"":""521.7391""},{""data"":""47.2402"",""hz"":""172.0430""},{""data"":""37.5023"",""hz"":""103.0043""}]",
279915,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-05T145656,OK,UK,2024-09-05,14:56:56.000000,74.00000,,,2024-09-05 06:57:03.183064,13.00000,4.00000,61.00000,22.00000,"[{""data"":""145.0886"",""hz"":""533.3333""},{""data"":""61.6830"",""hz"":""177.1218""},{""data"":""28.7623"",""hz"":""105.7269""}]",
279922,AI01,mobile,ITRI0002001,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-06T092915,OK,UK,2024-09-06,09:29:15.000000,82.00000,,,2024-09-06 01:29:23.147780,13.00000,1.00000,69.00000,16.00000,"[{""data"":""80.7261"",""hz"":""510.6383""},{""data"":""23.6515"",""hz"":""174.5455""},{""data"":""13.9499"",""hz"":""103.6717""}]",
279935,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-06T105437,OK,UK,2024-09-06,10:54:37.000000,83.00000,,,2024-09-06 02:54:45.030541,13.00000,1.00000,70.00000,15.00000,"[{""data"":""68.5563"",""hz"":""558.1395""},{""data"":""32.5118"",""hz"":""185.3282""},{""data"":""19.8813"",""hz"":""112.1495""}]",
279936,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-06T105437,OK,UK,2024-09-06,10:54:37.000000,83.00000,,,2024-09-06 02:54:48.378860,13.00000,1.00000,70.00000,15.00000,"[{""data"":""68.5563"",""hz"":""558.1395""},{""data"":""32.5118"",""hz"":""185.3282""},{""data"":""19.8813"",""hz"":""112.1495""}]",
280006,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-06T141458,OK,UK,2024-09-06,14:14:58.000000,78.00000,,,2024-09-06 06:15:17.598576,11.00000,2.00000,67.00000,19.00000,"[{""data"":""115.0186"",""hz"":""600.0000""},{""data"":""34.0385"",""hz"":""201.6807""},{""data"":""9.2245"",""hz"":""111.6279""}]",
280007,AI01,mobile,ITRI0000005,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-06T141458,OK,UK,2024-09-06,14:14:58.000000,78.00000,,,2024-09-06 06:15:17.949295,11.00000,2.00000,67.00000,19.00000,"[{""data"":""115.0186"",""hz"":""600.0000""},{""data"":""34.0385"",""hz"":""201.6807""},{""data"":""9.2245"",""hz"":""111.6279""}]",
280123,AI02,mobile,ITRI0004002,24.2613710000,120.5692130000,0,臺中市,清水區,星海路,清水區星海路103號號,"","{""place_id"":231367666,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":8547640064,""lat"":""24.2614204"",""lon"":""120.5691053"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""103號, 星海路, 南社里, 清水區, 鹿寮, 臺中市, 43344, 臺灣"",""address"":{""house_number"":""103號"",""road"":""星海路"",""neighbourhood"":""南社里"",""suburb"":""清水區"",""village"":""鹿寮"",""city"":""臺中市"",""ISO3166-2-lvl4"":""TW-TXG"",""postcode"":""43344"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.2613704"",""24.2614704"",""120.5690553"",""120.5691553""]}",0000-00-00,,2024-09-09T135107,OK,UK,2024-09-09,13:51:07.000000,86.00000,,,2024-09-09 05:51:49.639441,8.00000,0.00000,78.00000,13.00000,"[{""data"":""25.5993"",""hz"":""545.4545""},{""data"":""7.1491"",""hz"":""185.3282""},{""data"":""9.7459"",""hz"":""114.8325""}]",
280131,AI02,mobile,ITRI0004002,24.2608880000,120.5684400000,0,臺中市,清水區,星海路77巷,清水區星海路77巷14號號,"","{""place_id"":232899794,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":8547640028,""lat"":""24.260906"",""lon"":""120.5684305"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":6.650873578999036e-05,""addresstype"":""place"",""name"":"""",""display_name"":""14號, 星海路77巷, 南社里, 清水區, 鹿寮, 臺中市, 43653, 臺灣"",""address"":{""house_number"":""14號"",""road"":""星海路77巷"",""neighbourhood"":""南社里"",""suburb"":""清水區"",""village"":""鹿寮"",""city"":""臺中市"",""ISO3166-2-lvl4"":""TW-TXG"",""postcode"":""43653"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.2608560"",""24.2609560"",""120.5683805"",""120.5684805""]}",0000-00-00,,2024-09-09T135652,OK,UK,2024-09-09,13:56:52.000000,79.00000,,,2024-09-09 05:57:11.782350,8.00000,2.00000,71.00000,19.00000,"[{""data"":""16.2684"",""hz"":""470.5882""},{""data"":""5.4325"",""hz"":""158.9404""}]",
280132,AI02,mobile,ITRI0004002,24.2609880000,120.5684880000,0,臺中市,清水區,星海路77巷,清水區星海路77巷12號號,"","{""place_id"":231412258,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":8547640026,""lat"":""24.2608952"",""lon"":""120.5684757"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":6.650873578999036e-05,""addresstype"":""place"",""name"":"""",""display_name"":""12號, 星海路77巷, 南社里, 清水區, 鹿寮, 臺中市, 43653, 臺灣"",""address"":{""house_number"":""12號"",""road"":""星海路77巷"",""neighbourhood"":""南社里"",""suburb"":""清水區"",""village"":""鹿寮"",""city"":""臺中市"",""ISO3166-2-lvl4"":""TW-TXG"",""postcode"":""43653"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.2608452"",""24.2609452"",""120.5684257"",""120.5685257""]}",0000-00-00,,2024-09-09T135659,OK,UK,2024-09-09,13:56:59.000000,72.00000,,,2024-09-09 05:57:37.532612,8.00000,5.00000,64.00000,24.00000,"[{""data"":""15.1829"",""hz"":""648.6486""},{""data"":""7.7262"",""hz"":""214.2857""},{""data"":""5.0589"",""hz"":""129.3801""}]",
280149,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-09T142343,OK,UK,2024-09-09,14:23:43.000000,71.00000,,,2024-09-09 06:23:50.557022,10.00000,5.00000,61.00000,24.00000,"[{""data"":""181.3983"",""hz"":""623.3766""},{""data"":""64.3927"",""hz"":""206.8966""},{""data"":""18.9904"",""hz"":""125.6545""}]",
280188,ITRI_AI01,mobile,ITRI0003004,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-09T145547,OK,UK,2024-09-09,14:55:47.000000,71.00000,,,2024-09-09 06:55:56.214852,13.00000,5.00000,58.00000,23.00000,"[{""data"":""78.5787"",""hz"":""533.3333""},{""data"":""28.0188"",""hz"":""173.9130""},{""data"":""18.4541"",""hz"":""103.2258""}]",
280249,ITRI_AI01,mobile,ITRI0003004,24.6833340000,120.8820510000,0,苗栗縣,竹南鎮,維新路,新南里維新路47之5號號,"","{""place_id"":231453581,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":10997884148,""lat"":""24.683365"",""lon"":""120.8819266"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""47之5號, 維新路, 三角店, 新南里, 竹南鎮, 苗栗縣, 350, 臺灣"",""address"":{""house_number"":""47之5號"",""road"":""維新路"",""hamlet"":""三角店"",""city_district"":""新南里"",""town"":""竹南鎮"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""350"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.6833150"",""24.6834150"",""120.8818766"",""120.8819766""]}",0000-00-00,,2024-09-09T152721,OK,UK,2024-09-09,15:27:21.000000,72.00000,,,2024-09-09 07:27:31.550707,12.00000,5.00000,60.00000,23.00000,"[{""data"":""150.4319"",""hz"":""527.4725""},{""data"":""62.8441"",""hz"":""174.5455""},{""data"":""33.7413"",""hz"":""104.5752""}]",
280250,ITRI_AI01,mobile,ITRI0003004,24.6833050000,120.8820550000,0,苗栗縣,竹南鎮,維新路,新南里維新路47之3號號,"","{""place_id"":231233112,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":10997878484,""lat"":""24.6833083"",""lon"":""120.8819247"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""47之3號, 維新路, 三角店, 新南里, 竹南鎮, 苗栗縣, 350, 臺灣"",""address"":{""house_number"":""47之3號"",""road"":""維新路"",""hamlet"":""三角店"",""city_district"":""新南里"",""town"":""竹南鎮"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""350"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.6832583"",""24.6833583"",""120.8818747"",""120.8819747""]}",0000-00-00,,2024-09-09T152725,OK,UK,2024-09-09,15:27:25.000000,72.00000,,,2024-09-09 07:27:34.840717,12.00000,5.00000,60.00000,23.00000,"[{""data"":""160.8856"",""hz"":""533.3333""},{""data"":""62.5803"",""hz"":""176.4706""},{""data"":""34.2934"",""hz"":""104.8035""}]",
280315,AI02,mobile,ITRI0004002,24.0924660000,120.6904950000,0,臺中市,大里區,中興路一段,大里區中興路一段365號號,"","{""place_id"":198065818,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":8550363432,""lat"":""24.0923705"",""lon"":""120.6904123"",""category"":""place"",""type"":""house"",""place_rank"":30,""importance"":9.99999999995449e-06,""addresstype"":""place"",""name"":"""",""display_name"":""365號, 中興路一段, 東湖里, 大里區, 大突寮, 臺中市, 41271, 臺灣"",""address"":{""house_number"":""365號"",""road"":""中興路一段"",""neighbourhood"":""東湖里"",""suburb"":""大里區"",""village"":""大突寮"",""city"":""臺中市"",""ISO3166-2-lvl4"":""TW-TXG"",""postcode"":""41271"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.0923205"",""24.0924205"",""120.6903623"",""120.6904623""]}",0000-00-00,,2024-09-10T004830,OK,UK,2024-09-10,00:48:30.000000,95.00000,,,2024-09-09 16:49:42.910545,2.00000,0.00000,93.00000,5.00000,"[{""data"":""14.1942"",""hz"":""571.4286""},{""data"":""5.8696"",""hz"":""190.4762""},{""data"":""6.6442"",""hz"":""112.4122""}]",
280396,AI02,mobile,ITRI0004002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-11T111411,OK,UK,2024-09-11,11:14:11.000000,96.00000,,,2024-09-11 03:17:02.919585,1.00000,0.00000,95.00000,4.00000,"[{""data"":""27.4690"",""hz"":""738.4615""},{""data"":""22.4376"",""hz"":""244.8980""},{""data"":""13.8972"",""hz"":""145.8967""},{""data"":""15.7323"",""hz"":""106.1947""}]",
280397,AI02,mobile,ITRI0004002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-11T111430,OK,UK,2024-09-11,11:14:30.000000,96.00000,,,2024-09-11 03:17:30.456964,2.00000,0.00000,94.00000,4.00000,"[{""data"":""23.8046"",""hz"":""738.4615""},{""data"":""2.3466"",""hz"":""390.2439""},{""data"":""20.0516"",""hz"":""244.8980""},{""data"":""14.0810"",""hz"":""145.0151""},{""data"":""15.3684"",""hz"":""105.9603""}]",
280410,AI02,mobile,ITRI0004002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-11T111924,OK,UK,2024-09-11,11:19:24.000000,72.00000,,,2024-09-11 03:19:55.176811,8.00000,5.00000,64.00000,24.00000,"[{""data"":""5.3862"",""hz"":""585.3659""},{""data"":""6.4364"",""hz"":""333.3333""},{""data"":""5.6020"",""hz"":""210.5263""},{""data"":""2.0085"",""hz"":""137.5358""}]",
280414,AI02,mobile,ITRI0004002,0.0000000000,0.0000000000,1,"",[未知鄉鎮],[未知道路],"","","",0000-00-00,,2024-09-11T112026,OK,UK,2024-09-11,11:20:26.000000,83.00000,,,2024-09-11 03:20:50.669893,10.00000,1.00000,73.00000,16.00000,"[{""data"":""22.5982"",""hz"":""292.6829""}]",
280424,ITRI_AI01,mobile,ITRI0003004,24.6115360000,120.8385730000,0,苗栗縣,造橋鄉,苗12,豐湖村苗12,"","{""place_id"":201775440,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":978464518,""lat"":""24.611158091416065"",""lon"":""120.838355978227"",""category"":""highway"",""type"":""tertiary"",""place_rank"":26,""importance"":0.10000999999999993,""addresstype"":""road"",""name"":""苗12"",""display_name"":""苗12, 八十尺橋, 豐湖村, 造橋鄉, 苗栗縣, 361, 臺灣"",""address"":{""road"":""苗12"",""hamlet"":""八十尺橋"",""city_district"":""豐湖村"",""town"":""造橋鄉"",""county"":""苗栗縣"",""ISO3166-2-lvl4"":""TW-MIA"",""postcode"":""361"",""country"":""臺灣"",""country_code"":""tw""},""boundingbox"":[""24.6110298"",""24.6121836"",""120.8360739"",""120.8385793""]}",0000-00-00,,2024-09-11T112230,OK,UK,2024-09-11,11:22:30.000000,90.00000,,,2024-09-11 03:22:38.886343,0.00000,0.00000,90.00000,10.00000,"[{""data"":""171.8578"",""hz"":""527.4725""},{""data"":""71.2812"",""hz"":""176.4706""},{""data"":""29.0157"",""hz"":""105.0328""}]",
